IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1000225xPUB362,Interprofessional Education for Practice: Some Implications for Australian Social Work,Australian Social Work,2010,C1 - Refereed Journal articles,440999.0,390110.0,,2-s2.0-77952913720,,,10.1080/03124070903060059,1043588,Rosalie Pockett,Faculty of Arts and Social Sciences,School of Education and Social Work,Social Work,Education,Education systems,390000,390300,0.619,Education,Curriculum and pedagogy,390000.0,390100.0,0.595,Education,Specialist studies in education,390000.0,390400.0,0.521,True,True,True,True,False,True,False,True
1000225xPUB363,Last Orders: Dying in a Hospital Setting,Australian Social Work,2010,C1 - Refereed Journal articles,440901.0,440903.0,,2-s2.0-77955797138,,,10.1080/0312407X.2010.497928,1043588,Rosalie Pockett,Faculty of Arts and Social Sciences,School of Education and Social Work,Social Work,Health Sciences,Health services and systems,420000,420300,0.896,Creative Arts And Writing,Creative and professional writing,360000.0,360200.0,0.767,Creative Arts And Writing,Other creative arts and writing,360000.0,369900.0,0.713,False,False,False,False,False,False,False,False
1000225xPUB364,Flexible and Responsive Research: Developing Rights-Based Emancipatory Disability Research Methodology in Collaboration with Young Adults with Down Syndrome,Australian Social Work,2010,C1 - Refereed Journal articles,440999.0,,,2-s2.0-77649312076,,,10.1080/03124070903471041,1111179,Miriam Stevenson,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Law And Legal Studies,Other law and legal studies,480000,489900,0.133,Health Sciences,Allied health and rehabilitation science,420000.0,420100.0,0.108,,,,,,False,False,False,False,False,False,False,False
1000225xPUB370,Acknowledging educational perspectives on health promoting schools,Health Education,2010,C1 - Refereed Journal articles,420603.0,,,2-s2.0-77954240205,,,10.1108/09654281011052619,1001934,Louise Rowling,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,"Education policy, sociology and philosophy",390000,390200,0.898,Education,Education systems,390000.0,390300.0,0.83,,,,,,False,False,False,False,False,False,False,False
1000225xPUB378,Physical Activity Motivation in Late Adolescence: Refinement of a Recent Multidimensional Model,Research Quarterly for Exercise and Sport,2010,C1 - Refereed Journal articles,390404.0,390402.0,,2-s2.0-77957000242,,,10.1080/02701367.2010.10599676,1045686,Andrew Martin,Faculty of Arts and Social Sciences,School of Education and Social Work,Education,Psychology,Applied and developmental psychology,520000,520100,0.759,Health Sciences,Sports science and exercise,420000.0,420700.0,0.54,,,,,,False,False,False,False,False,False,False,False
1000225xPUB388,"Cold War, The Universities and Public Education: The Contexts of J. B. Conant's Mission to Australia and New Zealand, 1951",History of Education Review,2010,C1 - Refereed Journal articles,430302.0,,,,,,,1002601,Craig Brice Campbell,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.854,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.81,Education,Specialist studies in education,390000.0,390400.0,0.725,False,False,False,False,False,False,False,False
1000225xPUB391,Schools as social complex adaptive systems: A new way to understand the challenges of introducing the health promoting schools concept,Social Science and Medicine,2010,C1 - Refereed Journal articles,420603.0,,,2-s2.0-77951652455,,,10.1016/j.socscimed.2010.01.034,1001934,Louise Rowling,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.963,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.938,Education,Specialist studies in education,390000.0,390400.0,0.81,False,False,False,False,False,False,False,False
1000225xPUB407,Cleaning the sink: Exploring the experiences of Australian lesbian parents reconciling work/family responsibilities,"Community, Work and Family",2010,C1 - Refereed Journal articles,441004.0,440999.0,,2-s2.0-77951059719,,,10.1080/13668800903259777,1025017,Margot Rawsthorne,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Creative Arts And Writing,Creative and professional writing,360000,360200,0.669,Creative Arts And Writing,Other creative arts and writing,360000.0,369900.0,0.605,,,,,,False,False,False,False,False,False,False,False
1000225xPUB408,Supporting safe and healthy relationship choices: A peer education approach,Women Against Violence Journal,2010,C1 - Refereed Journal articles,440999.0,,,,,,,1025017,Margot Rawsthorne,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Psychology,Social and personality psychology,520000,520500,0.569,Psychology,Applied and developmental psychology,520000.0,520100.0,0.473,,,,,,False,False,False,False,False,False,False,False
1000225xPUB409,Women Educating Each Other...Women in Safe and Equal Relationships,Women in Welfare Education,2010,C1 - Refereed Journal articles,440999.0,,,,,,,1025017,Margot Rawsthorne,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Curriculum and pedagogy,390000,390100,0.678,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.553,,,,,,False,False,False,False,False,False,False,False
1000225xPUB440,"Empire, State and Public Purpose in the Founding of Universities and Colleges in the Antipodes",History of Education Review,2010,C1 - Refereed Journal articles,430302.0,,,,,,,1000480,Geoffrey Sherington,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.878,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.782,,,,,,False,False,False,False,False,False,False,False
1000225xPUB441,"Extending the educational franchise: the social contract of Australia's public universities, 1850-1890",Paedagogica Historica,2010,C1 - Refereed Journal articles,430302.0,,,2-s2.0-77951635521,,,10.1080/00309230903528637,1026056,Julia Horne,Faculty of Arts and Social Sciences,School of Humanities,Discipline of History,Education,Education systems,390000,390300,0.955,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.95,Education,Specialist studies in education,390000.0,390400.0,0.77,False,False,False,False,False,False,False,False
1000225xPUB442,Enhancing literacy education for refugee children,Literacy and Social Responsibility: Multiple Perspectives,2010,B1 - Book Chapter - Commercial pub,390104.0,440999.0,,,,,,1002800,Denise Lynch,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.938,Education,Specialist studies in education,390000.0,390400.0,0.823,Education,Curriculum and pedagogy,390000.0,390100.0,0.768,True,True,True,True,False,False,True,True
1000225xPUB451,"Homogeneity, permanent residency and racism: Experiences of Indian students at an Australian Sandstone University",International Journal of Intercultural Information Management,2010,C1 - Refereed Journal articles,390303.0,390410.0,390203.0,,,,10.1504/IJIIM.2010.035302,1029209,Rachel Wilson,Faculty of Arts and Social Sciences,School of Education and Social Work,Education,Education,Education systems,390000,390300,0.059,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.057,,,,,,True,True,False,True,True,True,False,True
1000225xPUB474,Transnational graduate education in China: Reflections from a longitudinal study,International Education Journal,2011,C1 - Refereed Journal articles,470306.0,390108.0,390303.0,2-s2.0-84889644540,,,,1004291,Linda Woodrow,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.934,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.86,,,,,,True,True,False,True,True,False,False,True
1000225xPUB475,College English writing affect: Self-efficacy and anxiety,System,2011,C1 - Refereed Journal articles,470306.0,,,2-s2.0-82555176477,,,10.1016/j.system.2011.10.017,1004291,Linda Woodrow,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.758,,,,,,,,,,,False,False,False,False,False,False,False,False
1000225xPUB476,General academic difficulties and reading and writing difficulties among Asian ESL postgraduate students in TESOL at an Australian university,RELC Journal,2011,C1 - Refereed Journal articles,390402.0,470306.0,,2-s2.0-83755182716,,,10.1177/0033688211421417,1043736,Aek Phakiti,Faculty of Arts and Social Sciences,School of Education and Social Work,Education,Education,Education systems,390000,390300,0.896,Education,Specialist studies in education,390000.0,390400.0,0.772,,,,,,True,True,False,True,False,True,False,True
1000225xPUB477,Parental involvement in schools,"Schools, Communities and Social Inclusion",2011,B1 - Book Chapter - Commercial pub,440999.0,441004.0,,,,,,1025017,Margot Rawsthorne,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Education,Education systems,390000,390300,0.928,Education,"Education policy, sociology and philosophy",390000.0,390200.0,0.849,,,,,,False,False,False,False,False,False,False,False
1000225xPUB478,Working with Communities: Critical Perspectives,Working with Communities: Critical Perspectives,2011,A1 - Book,441004.0,440999.0,,,,,10.18848/978-1-86335-935-1/CGP,1025017,Margot Rawsthorne,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Human Society,Social work,440000,440900,0.051,Human Society,Sociology,440000.0,441000.0,0.046,,,,,,True,True,False,True,True,True,False,True
1000225xPUB499,"White coats, handmaidens and warrior chiefs: the role of filmic representations in becoming a professional",Becoming a Professional: an Interdisciplinary Analysis of Professional Learning,2011,B1 - Book Chapter - Commercial pub,441005.0,,,,,,10.1007/978-94-007-1378-9_6,1019641,Lesley Scanlon,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Creative Arts And Writing,Screen and digital media,360000,360500,0.795,Creative Arts And Writing,Creative and professional writing,360000.0,360200.0,0.774,Creative Arts And Writing,Performing arts,360000.0,360400.0,0.683,False,False,False,False,False,False,False,False
1000225xPUB503,"A systematic review of the effectiveness of physical education and school sport interventions targeting physical activity, movement skills and enjoyment of physical activity",European Physical Education Review,2011,C1 - Refereed Journal articles,420603.0,,,2-s2.0-80455123887,,,10.1177/1356336X11416734,1046254,Wayne Cotton,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Health Sciences,Sports science and exercise,420000,420700,0.751,Education,Specialist studies in education,390000.0,390400.0,0.629,Education,Education systems,390000.0,390300.0,0.618,True,False,False,True,False,False,False,False
1000225xPUB504,Description and evaluation of a social cognitive model of physical activity behaviour tailored for adolescent girls,Health Education Research,2012,C1 - Refereed Journal articles,420603.0,,,2-s2.0-84855973350,,,10.1093/her/cyr039,1046254,Wayne Cotton,Faculty of Arts and Social Sciences,School of Education and Social Work,School of Education and Social Work Research Operations,Psychology,Social and personality psychology,520000,520500,0.714,Psychology,Applied and developmental psychology,520000.0,520100.0,0.56,Health Sciences,Sports science and exercise,420000.0,420700.0,0.549,False,False,True,True,False,False,False,False
1000225xPUB508,Increased breakfast consumption and nutritional quality among schoolchildren after a national breakfast promotion campaign in Australia between 2000 and 2006,Health Education Research,2011,C1 - Refereed Journal articles,420603.0,390110.0,,2-s2.0-82155191643,,,10.1093/her/cyr042,1001963,Jennifer O'Dea,Faculty of Arts and Social Sciences,School of Education and Social Work,Education,Health Sciences,Public health,420000,420600,0.81,"Agricultural, Veterinary And Food Sciences",Food sciences,300000.0,300600.0,0.626,Biomedical And Clinical Sciences,Nutrition and dietetics,320000.0,321000.0,0.625,True,False,False,True,True,False,False,True
1000225xPUB509,School-based psychoeducational approaches to prevention,"Body Image: A Handbook of Science, Practice, and Prevention",2011,B1 - Book Chapter - Commercial pub,390110.0,420603.0,,,,,,1001963,Jennifer O'Dea,Faculty of Arts and Social Sciences,School of Education and Social Work,Education,Education,Specialist studies in education,390000,390400,0.706,Psychology,Applied and developmental psychology,520000.0,520100.0,0.692,Education,Education systems,390000.0,390300.0,0.669,True,False,True,True,False,False,False,False
