OUTLET,division,division_id,Paper Count,Total Papers,Fraction
Annals of Surgical Oncology,Economics,380000,2,180,0.01
Annals of Surgical Oncology,Health Sciences,420000,2,180,0.01
Building and Environment,Built Environment And Design,330000,141,179,0.79
Building and Environment,Engineering,400000,37,179,0.21
Building and Environment,Biological Sciences,310000,1,179,0.01
Transplantation,Biomedical And Clinical Sciences,320000,150,177,0.85
Transplantation,Health Sciences,420000,9,177,0.05
Transplantation,Biological Sciences,310000,7,177,0.04
Transplantation,Mathematical Sciences,490000,5,177,0.03
Transplantation,Philosophy And Religious Studies,500000,4,177,0.02
Transplantation,Economics,380000,2,177,0.01
IEEE Transactions on Neural Networks and Learning Systems,Information And Computing Sciences,460000,154,176,0.88
IEEE Transactions on Neural Networks and Learning Systems,Engineering,400000,11,176,0.06
IEEE Transactions on Neural Networks and Learning Systems,Mathematical Sciences,490000,9,176,0.05
IEEE Transactions on Neural Networks and Learning Systems,"Commerce, Management, Tourism And Services",350000,2,176,0.01
Dalton Transactions,Chemical Sciences,340000,145,175,0.83
Dalton Transactions,Engineering,400000,15,175,0.09
Dalton Transactions,Physical Sciences,510000,9,175,0.05
Dalton Transactions,Biomedical And Clinical Sciences,320000,5,175,0.03
Dalton Transactions,Biological Sciences,310000,1,175,0.01
Medical Physics,Physical Sciences,510000,130,174,0.75
Medical Physics,Biomedical And Clinical Sciences,320000,25,174,0.14
Medical Physics,Engineering,400000,12,174,0.07
Medical Physics,Information And Computing Sciences,460000,5,174,0.03
Medical Physics,Mathematical Sciences,490000,2,174,0.01
Geoderma,Environmental Sciences,410000,148,173,0.86
Geoderma,"Agricultural, Veterinary And Food Sciences",300000,11,173,0.06
Geoderma,Biological Sciences,310000,4,173,0.02
Geoderma,Education,390000,3,173,0.02
Geoderma,Engineering,400000,3,173,0.02
Geoderma,Mathematical Sciences,490000,2,173,0.01
Geoderma,Chemical Sciences,340000,1,173,0.01
Geoderma,Information And Computing Sciences,460000,1,173,0.01
Frontiers in Psychology,Psychology,520000,83,171,0.49
Frontiers in Psychology,Biomedical And Clinical Sciences,320000,21,171,0.12
Frontiers in Psychology,Health Sciences,420000,21,171,0.12
Frontiers in Psychology,"Language, Communication And Culture",470000,11,171,0.06
Frontiers in Psychology,Creative Arts And Writing,360000,10,171,0.06
Frontiers in Psychology,Education,390000,8,171,0.05
Frontiers in Psychology,"Commerce, Management, Tourism And Services",350000,7,171,0.04
Frontiers in Psychology,Information And Computing Sciences,460000,3,171,0.02
Frontiers in Psychology,Biological Sciences,310000,2,171,0.01
Frontiers in Psychology,Philosophy And Religious Studies,500000,2,171,0.01
Frontiers in Psychology,"History, Heritage And Archaeology",430000,1,171,0.01
Frontiers in Psychology,Human Society,440000,1,171,0.01
Frontiers in Psychology,Mathematical Sciences,490000,1,171,0.01
Proceedings of the Royal Society B: Biological Sciences,Biological Sciences,310000,132,169,0.78
Proceedings of the Royal Society B: Biological Sciences,Environmental Sciences,410000,10,169,0.06
Proceedings of the Royal Society B: Biological Sciences,"Agricultural, Veterinary And Food Sciences",300000,5,169,0.03
Proceedings of the Royal Society B: Biological Sciences,Mathematical Sciences,490000,5,169,0.03
Proceedings of the Royal Society B: Biological Sciences,Biomedical And Clinical Sciences,320000,4,169,0.02
Proceedings of the Royal Society B: Biological Sciences,Psychology,520000,4,169,0.02
Proceedings of the Royal Society B: Biological Sciences,Earth Sciences,370000,2,169,0.01
Proceedings of the Royal Society B: Biological Sciences,Engineering,400000,2,169,0.01
Proceedings of the Royal Society B: Biological Sciences,Health Sciences,420000,2,169,0.01
Proceedings of the Royal Society B: Biological Sciences,"History, Heritage And Archaeology",430000,1,169,0.01
Proceedings of the Royal Society B: Biological Sciences,Information And Computing Sciences,460000,1,169,0.01
European Respiratory Journal,Biomedical And Clinical Sciences,320000,145,164,0.88
European Respiratory Journal,Biological Sciences,310000,7,164,0.04
European Respiratory Journal,Health Sciences,420000,3,164,0.02
European Respiratory Journal,Psychology,520000,3,164,0.02
European Respiratory Journal,Chemical Sciences,340000,2,164,0.01
European Respiratory Journal,Mathematical Sciences,490000,2,164,0.01
European Respiratory Journal,Economics,380000,1,164,0.01
European Respiratory Journal,Physical Sciences,510000,1,164,0.01
Animal Production Science,"Agricultural, Veterinary And Food Sciences",300000,145,163,0.89
Animal Production Science,Biological Sciences,310000,12,163,0.07
Animal Production Science,Chemical Sciences,340000,2,163,0.01
Animal Production Science,Engineering,400000,2,163,0.01
Animal Production Science,Biomedical And Clinical Sciences,320000,1,163,0.01
Animal Production Science,Economics,380000,1,163,0.01
Australian Health Review,Health Sciences,420000,93,163,0.57
Australian Health Review,Biomedical And Clinical Sciences,320000,32,163,0.2
Australian Health Review,Law And Legal Studies,480000,9,163,0.06
Australian Health Review,Human Society,440000,7,163,0.04
Australian Health Review,Philosophy And Religious Studies,500000,5,163,0.03
Australian Health Review,Indigenous Studies,450000,4,163,0.02
Australian Health Review,Economics,380000,3,163,0.02
Australian Health Review,Education,390000,2,163,0.01
Australian Health Review,"Language, Communication And Culture",470000,2,163,0.01
Australian Health Review,Mathematical Sciences,490000,2,163,0.01
Australian Health Review,Biological Sciences,310000,1,163,0.01
Australian Health Review,"Commerce, Management, Tourism And Services",350000,1,163,0.01
Australian Health Review,Information And Computing Sciences,460000,1,163,0.01
Australian Health Review,Psychology,520000,1,163,0.01
Journal of Antimicrobial Chemotherapy,Biological Sciences,310000,87,163,0.53
Journal of Antimicrobial Chemotherapy,Biomedical And Clinical Sciences,320000,66,163,0.4
Journal of Antimicrobial Chemotherapy,"Agricultural, Veterinary And Food Sciences",300000,3,163,0.02
Journal of Antimicrobial Chemotherapy,Chemical Sciences,340000,2,163,0.01
Journal of Antimicrobial Chemotherapy,Health Sciences,420000,2,163,0.01
Journal of Antimicrobial Chemotherapy,Human Society,440000,2,163,0.01
Journal of Antimicrobial Chemotherapy,Environmental Sciences,410000,1,163,0.01
Journal of the American Chemical Society,Chemical Sciences,340000,118,162,0.73
Journal of the American Chemical Society,Engineering,400000,26,162,0.16
Journal of the American Chemical Society,Physical Sciences,510000,10,162,0.06
Journal of the American Chemical Society,Biomedical And Clinical Sciences,320000,6,162,0.04
Journal of the American Chemical Society,Biological Sciences,310000,2,162,0.01
Medicine Today,Biomedical And Clinical Sciences,320000,145,162,0.9
Medicine Today,Health Sciences,420000,13,162,0.08
Medicine Today,Biological Sciences,310000,2,162,0.01
Medicine Today,Psychology,520000,2,162,0.01
Respirology,Biomedical And Clinical Sciences,320000,135,158,0.85
Respirology,Health Sciences,420000,14,158,0.09
Respirology,Biological Sciences,310000,5,158,0.03
Respirology,Engineering,400000,1,158,0.01
Respirology,Environmental Sciences,410000,1,158,0.01
Respirology,Human Society,440000,1,158,0.01
Respirology,Philosophy And Religious Studies,500000,1,158,0.01
Clinical and Experimental Ophthalmology,Biomedical And Clinical Sciences,320000,146,157,0.93
Clinical and Experimental Ophthalmology,Biological Sciences,310000,5,157,0.03
Clinical and Experimental Ophthalmology,Health Sciences,420000,4,157,0.03
Clinical and Experimental Ophthalmology,Chemical Sciences,340000,1,157,0.01
Clinical and Experimental Ophthalmology,Mathematical Sciences,490000,1,157,0.01
Frontiers in Microbiology,Biological Sciences,310000,69,156,0.44
Frontiers in Microbiology,Biomedical And Clinical Sciences,320000,42,156,0.27
Frontiers in Microbiology,"Agricultural, Veterinary And Food Sciences",300000,27,156,0.17
Frontiers in Microbiology,Environmental Sciences,410000,11,156,0.07
Frontiers in Microbiology,Chemical Sciences,340000,2,156,0.01
Frontiers in Microbiology,Health Sciences,420000,2,156,0.01
Frontiers in Microbiology,Creative Arts And Writing,360000,1,156,0.01
Frontiers in Microbiology,Information And Computing Sciences,460000,1,156,0.01
Frontiers in Microbiology,Mathematical Sciences,490000,1,156,0.01
Pathology,Biomedical And Clinical Sciences,320000,142,156,0.91
Pathology,Biological Sciences,310000,11,156,0.07
Pathology,Economics,380000,2,156,0.01
Pathology,Health Sciences,420000,1,156,0.01
Science,Biological Sciences,310000,48,156,0.31
Science,Physical Sciences,510000,36,156,0.23
Science,Engineering,400000,20,156,0.13
Science,Chemical Sciences,340000,10,156,0.06
Science,Biomedical And Clinical Sciences,320000,8,156,0.05
Science,Earth Sciences,370000,8,156,0.05
Science,"Agricultural, Veterinary And Food Sciences",300000,6,156,0.04
Science,Economics,380000,5,156,0.03
Science,"History, Heritage And Archaeology",430000,4,156,0.03
Science,Environmental Sciences,410000,3,156,0.02
Science,Mathematical Sciences,490000,3,156,0.02
Science,Health Sciences,420000,2,156,0.01
Science,Human Society,440000,2,156,0.01
Science,Philosophy And Religious Studies,500000,1,156,0.01
Frontiers in Immunology,Biomedical And Clinical Sciences,320000,135,155,0.87
Frontiers in Immunology,Biological Sciences,310000,14,155,0.09
Frontiers in Immunology,Health Sciences,420000,2,155,0.01
Frontiers in Immunology,Mathematical Sciences,490000,2,155,0.01
Frontiers in Immunology,"Agricultural, Veterinary And Food Sciences",300000,1,155,0.01
Frontiers in Immunology,Chemical Sciences,340000,1,155,0.01
Journal of Virology,Biological Sciences,310000,122,154,0.79
Journal of Virology,Biomedical And Clinical Sciences,320000,27,154,0.18
Journal of Virology,"Agricultural, Veterinary And Food Sciences",300000,3,154,0.02
Journal of Virology,Information And Computing Sciences,460000,1,154,0.01
Journal of Virology,Mathematical Sciences,490000,1,154,0.01
NeuroImage,Psychology,520000,45,154,0.29
NeuroImage,Biomedical And Clinical Sciences,320000,38,154,0.25
NeuroImage,Physical Sciences,510000,28,154,0.18
NeuroImage,Information And Computing Sciences,460000,16,154,0.1
NeuroImage,Engineering,400000,13,154,0.08
NeuroImage,Biological Sciences,310000,7,154,0.05
NeuroImage,Mathematical Sciences,490000,5,154,0.03
NeuroImage,Health Sciences,420000,2,154,0.01
Neurology,Biomedical And Clinical Sciences,320000,122,154,0.79
Neurology,Biological Sciences,310000,15,154,0.1
Neurology,Health Sciences,420000,8,154,0.05
Neurology,Psychology,520000,7,154,0.05
Neurology,Mathematical Sciences,490000,1,154,0.01
Neurology,Philosophy And Religious Studies,500000,1,154,0.01
Ophthalmology,Biomedical And Clinical Sciences,320000,145,154,0.94
Ophthalmology,Biological Sciences,310000,8,154,0.05
Ophthalmology,Health Sciences,420000,1,154,0.01
Research in Social and Administrative Pharmacy,Biomedical And Clinical Sciences,320000,114,154,0.74
Research in Social and Administrative Pharmacy,Health Sciences,420000,32,154,0.21
Research in Social and Administrative Pharmacy,Philosophy And Religious Studies,500000,4,154,0.03
Research in Social and Administrative Pharmacy,Education,390000,1,154,0.01
Research in Social and Administrative Pharmacy,Human Society,440000,1,154,0.01
Research in Social and Administrative Pharmacy,Mathematical Sciences,490000,1,154,0.01
Research in Social and Administrative Pharmacy,Psychology,520000,1,154,0.01
Osteoarthritis and Cartilage,Biomedical And Clinical Sciences,320000,137,152,0.9
Osteoarthritis and Cartilage,Health Sciences,420000,7,152,0.05
Osteoarthritis and Cartilage,"Agricultural, Veterinary And Food Sciences",300000,5,152,0.03
Osteoarthritis and Cartilage,Biological Sciences,310000,2,152,0.01
Osteoarthritis and Cartilage,Engineering,400000,1,152,0.01
Nephrology,Biomedical And Clinical Sciences,320000,120,151,0.79
Nephrology,Health Sciences,420000,20,151,0.13
Nephrology,Biological Sciences,310000,6,151,0.04
Nephrology,Chemical Sciences,340000,2,151,0.01
Nephrology,Education,390000,1,151,0.01
Nephrology,Indigenous Studies,450000,1,151,0.01
Nephrology,Psychology,520000,1,151,0.01
Asia-Pacific Journal of Clinical Oncology,Biomedical And Clinical Sciences,320000,126,149,0.85
Asia-Pacific Journal of Clinical Oncology,Health Sciences,420000,8,149,0.05
Asia-Pacific Journal of Clinical Oncology,Human Society,440000,5,149,0.03
Asia-Pacific Journal of Clinical Oncology,Psychology,520000,3,149,0.02
Asia-Pacific Journal of Clinical Oncology,Biological Sciences,310000,2,149,0.01
Asia-Pacific Journal of Clinical Oncology,Economics,380000,2,149,0.01
Asia-Pacific Journal of Clinical Oncology,Physical Sciences,510000,2,149,0.01
Asia-Pacific Journal of Clinical Oncology,Chemical Sciences,340000,1,149,0.01
Psycho-Oncology,Biomedical And Clinical Sciences,320000,85,148,0.57
Psycho-Oncology,Psychology,520000,48,148,0.32
Psycho-Oncology,Health Sciences,420000,7,148,0.05
Psycho-Oncology,Economics,380000,3,148,0.02
Psycho-Oncology,Mathematical Sciences,490000,3,148,0.02
Psycho-Oncology,Biological Sciences,310000,2,148,0.01
Australasian Psychiatry,Biomedical And Clinical Sciences,320000,78,147,0.53
Australasian Psychiatry,Health Sciences,420000,35,147,0.24
Australasian Psychiatry,Philosophy And Religious Studies,500000,15,147,0.1
Australasian Psychiatry,Psychology,520000,9,147,0.06
Australasian Psychiatry,Education,390000,5,147,0.03
Australasian Psychiatry,Law And Legal Studies,480000,3,147,0.02
Australasian Psychiatry,Indigenous Studies,450000,1,147,0.01
Australasian Psychiatry,Mathematical Sciences,490000,1,147,0.01
Cancers,Biomedical And Clinical Sciences,320000,108,147,0.73
Cancers,Biological Sciences,310000,24,147,0.16
Cancers,Information And Computing Sciences,460000,4,147,0.03
Cancers,Physical Sciences,510000,4,147,0.03
Cancers,Mathematical Sciences,490000,2,147,0.01
Cancers,Psychology,520000,2,147,0.01
Cancers,Chemical Sciences,340000,1,147,0.01
Cancers,Engineering,400000,1,147,0.01
Cancers,Health Sciences,420000,1,147,0.01
Journal of Chemical Physics,Chemical Sciences,340000,86,147,0.59
